IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
192.168.1.31,34482,192.168.1.194,80,6,7.0,216,4,180,3,18,18,18,4294952,15,15,64,64,60,52,52,60,216.0,180.0,0,0,0,0,104000,88000,7,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.190,981,192.168.1.31,33149,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192.168.1.35,44208,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,9032,1,2264,0
192.168.1.34,56421,192.168.1.79,9535,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,55384,192.168.1.186,55600,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,51179,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,10007,1,595,0
192.168.1.31,51870,192.168.1.194,5666,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,38689,192.168.1.49,9090,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,64469,192.168.1.186,1031,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,48692,192.168.1.152,80,6,7.0,164,3,120,2,18,18,18,4294905,62,62,64,64,60,52,52,60,164.0,120.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.39,44520,192.168.1.152,80,6,7.0,554,5,751,5,27,27,27,0,0,0,64,64,535,52,52,535,554.0,751.0,0,0,0,0,4432000,6008000,8,0,1,1,0,29200,28960,0,0,0,0,0,0
192.168.1.30,48666,18.184.104.180,21,6,1.0,360,6,0,0,2,2,0,0,0,0,64,64,60,60,0,60,360.0,0.0,0,0,0,0,2880000,0,6,0,0,0,0,29200,0,0,0,0,0,0,0
192.168.1.31,57721,192.168.1.186,255,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,57339,192.168.1.1,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,45516,28,0,0
192.168.1.31,45444,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,3992,1,0,0
192.168.1.30,52142,192.168.1.180,32784,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,19395,192.168.1.169,3300,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,56834,192.168.1.190,9898,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.39,58866,176.28.50.165,80,6,7.0,910,6,538,4,27,27,27,4294965,2,2,64,64,642,52,52,642,910.0,538.0,0,0,0,0,2424000,1432000,8,0,1,1,0,29200,5792,0,0,0,0,0,0
192.168.1.34,55338,192.168.1.180,33899,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.184,443,192.168.1.31,57552,6,91.0,112,2,164,3,19,19,18,4294499,468,468,64,64,60,52,52,60,5260.0,52112.0,0,0,0,0,416000,416000,5,0,0,0,0,28960,29200,0,0,0,0,0,0
192.168.1.34,51462,192.168.1.190,80,6,7.0,224,4,120,2,18,18,18,4294529,438,438,64,64,60,52,52,60,112112.0,6060.0,0,0,0,0,656000,480000,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.32,33439,192.168.1.186,45100,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,34104,192.168.1.152,30099,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.33,41340,52.59.177.21,80,6,7.178,533,6,12815,12,27,27,27,0,0,0,64,64,1500,52,52,1500,533.0,12815.0,0,0,0,0,4264000,102520000,8,0,1,1,8,29200,26847,0,0,0,0,0,0
192.168.1.32,46826,192.168.1.180,32769,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.38,59148,192.168.1.152,80,6,7.0,554,6,3760,6,27,27,27,0,0,0,64,64,1500,52,52,1500,554.0,3760.0,0,0,0,0,4432000,30080000,8,0,1,1,2,29200,28960,0,0,0,0,0,0
192.168.1.30,34342,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,26050,1,0,0
192.168.1.31,56874,192.168.1.79,5859,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,59229,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,46725,1,0,0
192.168.1.32,37730,192.168.1.180,16403,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,24920,192.168.1.190,30343,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.34,39088,192.168.1.169,2998,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,57866,192.168.1.152,80,6,7.0,5540,14,2903,8,27,27,27,4294093,874,874,64,64,1500,52,52,1500,30882452.0,15581345.0,0,0,0,0,21920000,11368000,16,0,0,1,5,29200,28960,0,0,0,0,0,0
192.168.1.184,443,192.168.1.31,36214,6,91.0,112,2,164,3,19,19,18,4294655,312,312,64,64,60,52,52,60,5260.0,52112.0,0,0,0,0,416000,416000,5,0,0,0,0,28960,29200,0,0,0,0,0,0
192.168.1.38,33896,192.168.1.194,80,6,7.0,216,4,180,3,18,18,18,0,0,0,64,64,60,52,52,60,216.0,180.0,0,0,0,0,1728000,1440000,7,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.31,39296,192.168.1.184,443,6,0.0,906,7,4746,16,26,26,26,4294935,0,32,64,64,1406,52,52,1406,906.0,4746.0,0,0,2632,8,7248000,1144000,10,2,10,0,1,29200,28960,0,0,0,0,0,0
192.168.1.32,64989,192.168.1.194,8099,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,24845,192.168.1.195,25603,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,58620,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,50375,1,0,0
192.168.1.34,51743,192.168.1.193,10010,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.39,51961,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,33004,1,51,0
192.168.1.32,50203,192.168.35.242,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,56026,192.168.1.195,45273,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,47764,176.28.50.165,80,6,7.0,648,6,538,4,27,27,27,0,0,0,64,64,380,52,52,380,648.0,538.0,0,0,0,0,5184000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0
192.168.1.31,59048,192.168.1.195,1106,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,48713,192.168.1.1,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,62694,1,33,0
192.168.1.38,46052,192.168.1.184,443,6,91.0,328,6,224,4,19,18,19,4294732,235,235,64,64,60,52,52,60,164164.0,112112.0,0,0,0,0,16000,16000,10,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.184,443,192.168.1.31,47248,6,91.0,104,2,104,2,17,17,16,4294452,515,515,64,64,52,52,52,52,104.0,104.0,0,0,0,0,0,0,4,0,0,0,0,227,229,0,0,0,0,0,0
192.168.1.32,37049,192.168.1.169,113,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,32023,192.168.1.46,35499,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,10459,192.168.1.195,48014,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,53116,192.168.1.184,443,6,0.0,810,7,3984,12,26,26,26,4294920,0,47,64,64,1406,52,52,1406,810.0,3984.0,0,0,1974,6,6480000,664000,8,3,7,0,1,29200,28960,0,0,0,0,0,0
192.168.1.31,47176,192.168.1.190,80,6,7.0,224,4,120,2,18,18,18,4294686,281,281,64,64,60,52,52,60,224.0,120.0,0,0,0,0,0,0,6,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.39,55234,192.168.1.190,80,6,7.0,3112,7,1580,4,27,27,27,0,0,0,64,64,1500,52,52,1500,3112.0,1580.0,0,0,0,0,24896000,12640000,8,0,0,0,3,29200,28960,0,0,0,0,0,0
192.168.1.34,39130,192.168.1.49,113,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.36,40564,192.168.1.195,80,6,7.0,683,6,1494,5,27,27,27,0,0,0,64,64,923,40,40,923,683.0,1494.0,0,0,0,0,5464000,11952000,8,0,2,1,0,29200,65535,0,0,0,0,0,0
192.168.1.1,56504,192.168.1.195,50399,17,0.0,5564,16,0,0,0,0,0,0,0,0,64,64,385,311,0,385,5564.0,0.0,0,0,0,0,44512000,0,0,0,16,0,0,0,0,0,0,0,0,0,0
192.168.1.152,80,192.168.1.38,55826,6,7.0,52,1,52,1,17,17,16,0,0,0,0,0,52,52,52,52,52.0,52.0,0,0,0,0,416000,416000,2,0,0,0,0,229,229,0,0,0,0,0,0
192.168.1.32,57066,192.168.1.152,53324,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,55447,192.168.1.186,50288,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,16620,192.168.1.195,37316,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,61536,192.168.1.193,15757,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,44468,192.168.1.49,3031,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.35,59108,52.28.231.150,80,6,7.178,703,6,859,4,27,27,27,4294963,4,4,64,64,695,52,52,695,703.0,859.0,0,0,0,0,1120000,1368000,8,0,1,1,0,29200,26847,0,0,0,0,0,0
192.168.1.30,32996,192.168.1.190,110,6,2.0,454,6,388,6,31,30,27,0,0,0,64,64,180,52,52,180,454.0,388.0,0,0,0,0,3632000,3104000,11,1,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,40593,192.168.1.1,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,61652,1,0,0
192.168.1.32,45811,192.168.1.186,3827,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,55859,192.168.1.49,1086,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,58310,192.168.1.195,80,6,7.0,180,4,132,3,19,19,19,0,0,0,64,64,60,40,40,60,180.0,132.0,0,0,0,0,1440000,1056000,7,0,0,0,0,29200,65535,0,0,0,0,0,0
192.168.1.35,45698,176.28.50.165,80,6,7.0,3071,13,1128,9,27,27,27,4294142,825,825,64,64,1500,52,52,1500,2377694.0,590538.0,0,0,0,0,728000,256000,17,0,3,1,1,29200,5792,0,0,0,0,0,0
192.168.1.35,43149,192.168.1.1,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,27068,28,0,0
192.168.1.30,6808,192.168.1.195,58172,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,47460,192.168.1.180,2047,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.33,47628,192.168.1.195,80,6,7.0,498,6,2163,5,27,27,27,4294951,16,16,64,64,1500,40,40,1500,498.0,2163.0,0,0,0,0,232000,1016000,8,0,1,1,1,29200,65535,0,0,0,0,0,0
192.168.1.31,44431,192.168.1.180,32773,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,35699,192.168.1.195,32782,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,44000,192.168.1.195,9503,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.38,60551,192.168.1.1,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,17376,1,3210,0
192.168.1.32,39542,192.168.1.186,5684,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,61198,192.168.1.250,993,6,51.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,43722,192.168.1.194,80,6,7.0,164,3,240,4,18,18,18,0,0,0,64,64,60,52,52,60,164.0,240.0,0,0,0,0,1312000,1920000,7,0,0,0,0,29200,5792,0,0,0,0,0,0
192.168.1.38,44558,192.168.1.184,443,6,91.0,604,11,344,6,19,18,19,4294327,640,609,64,64,60,52,52,60,604.0,344.0,0,0,0,0,0,0,17,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.184,443,192.168.1.31,54235,6,91.0,52,1,52,1,17,17,16,0,0,0,0,0,52,52,52,52,52.0,52.0,0,0,0,0,416000,416000,2,0,0,0,0,227,229,0,0,0,0,0,0
192.168.1.36,43112,192.168.1.190,80,6,7.0,268,5,2239,6,27,19,27,0,0,0,64,64,1500,52,52,1500,268.0,2239.0,0,0,0,0,2144000,17912000,9,0,0,1,1,29200,28960,0,0,0,0,0,0
192.168.1.31,35313,192.168.1.180,992,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,53332,192.168.1.195,14341,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,39823,192.168.1.193,1032,6,0.0,44,1,40,1,22,2,20,4294936,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,12335,192.168.1.195,34323,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,59381,192.168.35.253,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,33853,192.168.1.180,9687,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,54395,192.168.1.193,2111,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,16272,192.168.1.180,47984,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,45370,192.168.1.190,80,6,7.0,164,3,120,2,18,18,18,4294920,47,47,64,64,60,52,52,60,164.0,120.0,0,0,0,0,24000,16000,5,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,57870,192.168.1.184,443,6,91.0,276,5,172,3,19,18,19,4294670,297,297,64,64,60,52,52,60,276.0,172.0,0,0,0,0,0,0,8,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,47334,192.168.1.180,4006,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,36824,192.168.1.184,80,6,7.0,454,6,323,4,27,27,27,0,0,0,64,64,186,52,52,186,454.0,323.0,0,0,0,0,3632000,2584000,8,2,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,43433,192.168.1.46,7676,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,8325,192.168.1.195,12665,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,44486,192.168.1.49,8192,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,58936,192.168.1.184,443,6,91.0,328,6,224,4,19,18,19,4294498,469,469,64,64,60,52,52,60,328.0,224.0,0,0,0,0,0,0,10,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.38,34646,192.168.1.184,443,6,91.0,440,8,284,5,19,18,19,4294703,264,264,64,64,60,52,52,60,276164.0,172112.0,0,0,0,0,16000,8000,13,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.30,51502,192.168.1.46,6668,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,40913,192.168.1.152,1137,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,58776,192.168.1.133,1479,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.30,47538,192.168.1.184,443,6,0.0,1848,15,10120,32,27,26,27,4294498,469,469,64,64,1406,52,52,1406,1736112.0,1006060.0,0,0,5922,18,64000,240000,19,4,22,0,2,29200,28960,0,0,0,0,0,0
192.168.1.32,9064,192.168.1.195,54130,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,15649,192.168.1.186,57713,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,58435,192.168.1.193,993,6,51.0,44,1,40,1,22,2,20,4294952,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,31625,192.168.1.186,62104,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,53740,192.168.1.193,32785,6,0.0,44,1,40,1,22,2,20,4294932,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,61828,192.168.35.164,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,51297,192.168.1.195,46,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.31,63491,192.168.1.180,6565,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.34,40637,192.168.1.194,444,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,39824,192.168.1.193,873,6,166.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,59083,192.168.1.49,5051,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.32,37198,192.168.1.28,5478,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
192.168.1.32,48021,192.168.35.115,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.31,53910,192.168.1.184,443,6,91.0,276,5,224,4,19,18,19,4294483,484,484,64,64,60,52,52,60,112164.0,112112.0,0,0,0,0,16000,416000,9,0,0,0,0,29200,28960,0,0,0,0,0,0
192.168.1.31,52985,192.168.1.195,51103,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0
192.168.1.30,50283,192.168.1.169,31360,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0
